pdb_id,CATH_ID
2QB6,3.10.310.20
2F60,4.10.320.10
1QQY,1.10.530.10
1HJ5,1.10.760.10
1HJ5,2.140.10.20
1JWR,1.10.530.10
1XYZ,3.20.20.80
4DEY,2.30.30.40
4DEY,3.40.50.300
4P04,2.60.40.3100
2ZPF,3.90.330.10
2ZPF,1.10.472.20
2ZPF,2.30.30.50
5FQM,3.40.710.10
4W85,3.20.20.80
1BSZ,3.90.45.10
3MWO,3.10.200.10
2G2N,2.60.40.180
1FFA,3.40.50.1820
4VHB,1.10.490.10
2RLN,3.10.130.10
6NMW,2.30.30.40
4Z19,3.40.47.10
4J2K,2.80.10.50
3TXB,1.10.530.10
1WOG,3.40.800.10
3LTJ,1.25.10.10
4QRV,3.90.70.10
5LVI,1.10.530.10
4HK2,3.10.20.90
6FBQ,3.30.50.10
1R3W,3.20.20.210
2CGA,2.40.10.10
3R5V,3.90.80.10
4OS3,2.40.128.20
1K9P,1.10.238.10
1OKO,2.60.120.430
4E5Q,3.10.200.10
3DID,2.60.40.180
3C7W,1.10.530.40
5PU6,1.20.920.10
1IR7,1.10.530.10
1YLT,3.40.710.10
3EJ3,3.30.429.10
4WBJ,3.40.30.10
3UYX,3.90.209.20
2O4W,1.10.530.40
3LR4,3.30.450.300
4D9Z,1.10.530.10
3NJI,2.60.40.420
5K28,2.30.30.40
5ZA3,1.10.10.10
1UPK,1.25.10.10
4AQR,1.20.5.170
2QG3,3.30.1960.10
1X1E,3.40.50.720
4O4B,3.30.470.160
1B2S,3.10.450.30
1B2S,3.30.370.10
4HDK,1.10.1610.10
4HDK,3.40.50.10210
2AHE,3.40.30.10
2AHE,1.20.1050.10
4OLL,2.60.120.10
4OLL,3.40.630.30
5XRG,2.60.120.200
3N77,3.90.79.10
3QVA,2.60.40.180
2OXG,2.60.40.10
2OXG,2.60.40.2470
2Y3H,1.20.120.1490
3TAK,3.20.20.70
1MZM,1.10.110.10
1W5N,3.20.20.70
2RCQ,2.40.128.20
2IQ5,3.40.50.1580
1PEW,2.60.40.10
1IKP,2.60.120.200
1IKP,3.90.1350.10
1IKP,3.90.175.10
2Z47,3.90.10.10
4Q1O,1.10.287.3080
4Q1O,1.10.1130.10
4Q1O,1.20.140.10
2J5I,3.90.226.10
2J5I,6.10.250.2850
5CM6,3.40.190.170
5CM6,3.40.190.10
3ECL,1.10.490.10
3O3U,2.60.40.10
5PGA,1.20.920.10
3CY1,1.10.630.10
4JOR,2.30.42.10
3HQX,2.60.120.10
2QUT,3.20.20.70
4OJ6,3.30.2020.50
4OJ6,2.10.10.80
4OJ6,2.160.20.10
4OJ6,2.160.20.130
3LYG,3.10.450.50
6DO9,3.30.420.10
3OYY,2.30.30.30
3OYY,2.40.50.140
1VJS,3.20.20.80
1VJS,2.40.30.140
1VJS,2.60.40.1180
4I4C,3.40.50.1820
3DNA,1.10.530.40
4UA8,3.40.190.10
3EA6,3.10.20.120
3EA6,2.40.50.110
5PZ3,3.30.40.10
5PZ3,1.20.920.10
4NG1,1.10.530.10
3U1C,1.20.5.340
3NVT,1.20.59.10
3NVT,3.20.20.70
6EDI,3.30.420.40
6EDI,3.40.367.20
3EO0,2.60.40.10
1UGN,2.60.40.10
2ZEZ,2.60.120.260
1QMY,3.90.70.10
2XF7,1.10.10.1530
2ZST,1.10.490.10
4V3F,3.40.605.10
4V3F,3.40.309.10
4AVO,3.20.20.40
4OXW,3.30.1520.10
2D5J,1.50.10.10
2XT1,1.10.1200.30
2XT1,2.60.40.10
1G24,3.90.176.10
2OOJ,2.40.350.10
3TMV,1.10.530.10
4OQI,3.40.710.10
1MQP,3.30.379.10
1MQP,3.20.20.80
1MQP,3.90.1330.10
2HUC,1.10.575.10
6N1M,1.10.275.10
6N1M,1.20.200.10
6N1M,1.10.40.30
1FBA,3.20.20.70
1P2J,2.40.10.10
1P2J,4.10.410.10
3RN3,3.10.130.10
2PP9,2.60.40.420
2C9S,2.60.40.200
4GMQ,1.10.8.840
5PSL,1.20.920.10
5EQV,3.60.21.10
3IWF,1.10.10.10
4NUR,3.60.15.30
4NUR,1.25.40.880
4NUR,3.30.1050.10
2Z94,2.40.10.10
2Z94,1.10.1840.10
2Q4M,2.40.160.200
2F2W,2.30.30.40
1O6S,3.80.10.10
1O6S,2.60.40.1220
1O6S,2.60.40.60
1US2,2.60.120.260
1US2,3.20.20.80
2QLW,3.30.70.100
1ALU,1.20.1250.10
1M70,1.10.760.10
4I2T,3.40.30.10
3SXK,1.20.120.530
3G4Z,1.20.120.400
2QZQ,2.60.40.150
1ZIE,2.60.20.10
1OGO,2.60.350.10
1OGO,2.160.20.10
2XMJ,3.30.70.100
3E57,3.90.79.10
6MTL,3.30.500.10
6MTL,2.60.40.10
2P1H,1.10.533.10
5VXH,3.40.47.10
5KVR,1.10.10.10
2IVY,3.30.70.240
2I7A,1.10.238.10
5PQ6,1.20.920.10
1G9G,1.50.10.10
1G9G,2.170.160.10
1G9G,4.10.870.10
3IU0,3.90.1360.10
1J9Y,3.20.20.80
6BPB,2.60.40.10
3NMW,1.25.10.10
8PTI,4.10.410.10
2WQS,2.60.40.740
2J80,3.30.450.20
3LN4,3.30.500.10
3LN4,2.60.40.10
3CIM,3.30.70.1710
2WJE,3.20.20.140
5CKL,1.10.3290.10
3D22,3.40.30.10
1ULK,3.30.60.10
5UUC,3.10.170.10
5UUC,1.10.390.10
3M2H,1.10.520.10
3M2H,1.10.420.10
2OFM,2.40.128.20
1I6T,3.90.80.10
1DV7,3.20.20.70
4P11,3.40.190.10
3DX6,3.30.500.10
3DX6,2.60.40.10
1FNL,2.60.40.10
3N37,1.10.620.20
3QRA,2.40.160.20
3RE6,2.40.128.30
3TRS,2.60.120.700
1KI0,2.40.20.10
5P2E,2.40.70.10
5IBN,1.20.920.10
2J8W,1.20.120.10
1TIF,3.10.20.80
2A13,2.40.128.20
5GX3,2.120.10.30
5Q34,3.60.15.10
5Q34,3.40.50.12650
5IPH,3.40.30.10
2GPO,1.10.565.10
5UE3,3.40.390.10
4GRN,3.30.429.10
3PVJ,3.60.130.10
5A4F,1.10.645.10
5A4F,3.40.50.700
5A4F,4.10.480.10
5PXI,3.30.40.10
5PXI,1.20.920.10
5PCA,1.20.920.10
5Z3J,3.40.420.10
5Z3J,4.10.470.10
2CAR,3.90.950.10
1LEN,2.60.120.200
2GIA,2.30.31.40
3LGM,3.30.70.100
1EKG,3.30.920.10
1SMO,2.60.40.10
3SON,3.90.79.10
3ZBG,3.40.47.10
5K5K,2.60.40.420
2I5R,3.40.1360.10
4I7Q,1.10.530.40
5DET,3.30.70.330
1MT7,2.40.70.10
4N25,2.60.40.1860
4N25,2.60.40.1700
4N25,3.75.10.10
1ZNB,3.60.15.10
5KMU,3.40.710.10
3BD2,3.40.30.10
3OSE,3.30.310.80
1E85,1.20.120.10
1TG0,2.30.30.40
1G0J,1.10.530.40
4MBB,3.90.190.10
3KDH,3.30.530.20
5PV3,1.20.920.10
3RLI,3.40.50.1820
4ESR,2.30.30.40
3CUX,3.20.20.360
3CUX,1.20.1220.12
1RXD,3.90.190.10
5NDE,3.60.15.10
4LFK,3.40.1400.10
2A8F,1.10.239.10
1SY3,2.40.128.20
3JVK,1.20.920.10
2HCI,2.40.50.40
5I6O,2.60.40.420
6DDR,2.60.40.10
1QGE,3.40.50.1820
1FZW,3.90.550.10
5INY,3.40.30.10
2ID8,3.40.50.200
5PVZ,1.20.920.10
3E3M,3.40.50.2300
5P7B,2.40.70.10
5GO6,2.40.260.10
4NCX,3.30.930.10
4NCX,3.40.50.800
4NCX,3.30.110.30
1YP5,2.30.30.40
3PMM,1.50.10.10
3Q62,3.10.129.10
1UA8,2.50.20.10
4NQR,3.40.50.2300
5Q81,3.60.15.10
5Q81,3.40.50.12650
2O88,2.30.30.40
2Q0M,1.10.530.10
5H3J,2.30.42.10
5ACS,3.60.15.10
6COG,3.40.50.1820
4FMZ,3.80.10.10
5AQM,3.30.420.40
5AQM,3.30.30.30
5AQM,3.90.640.10
5AQM,1.20.58.120
1FC9,3.30.750.44
1FC9,2.30.42.10
1FC9,3.90.226.10
1ZZM,3.20.20.140
6DP6,3.30.420.10
4U19,3.90.226.10
4U19,1.10.12.10
4XPC,3.30.70.270
4XPC,3.10.10.10
3E17,2.30.42.10
2FRG,2.60.40.10
1L79,1.10.530.40
3PK7,3.30.390.10
3PK7,3.20.20.120
5N8F,2.60.40.420
1U7O,3.40.50.1000
5Q8X,3.60.15.10
5Q8X,3.40.50.12650
1NGX,2.60.40.10
1PW2,3.30.200.20
1PW2,1.10.510.10
1UOY,2.30.130.50
5O95,2.40.240.20
5O95,3.40.1280.10
4EXO,3.30.450.20
2HAZ,2.60.40.10
3M5V,3.20.20.70
3QGU,3.90.1150.10
3QGU,3.40.640.10
2B08,2.60.40.420
5UQC,2.30.40.10
5UQC,3.20.20.140
6B90,3.90.190.10
4FD6,3.40.630.30
5XQU,3.90.1210.10
3CSG,3.40.190.10
3CSG,2.60.40.10
6HCD,3.40.50.620
5B3K,3.40.50.360
4ML7,1.10.530.10
4ML7,2.40.128.200
5P5S,2.40.70.10
1XFI,1.20.1700.10
2FP1,1.20.59.10
4KOQ,2.30.31.10
5ISV,3.40.630.30
5PFO,1.20.920.10
4YJK,3.40.50.1580
1YU2,2.10.10.30
1YU2,2.80.20.10
1YU2,3.90.1580.10
4RPD,2.40.510.10
4RPD,2.40.30.120
3IXC,2.160.10.10
1LAN,3.40.220.10
1LAN,3.40.630.10
2GZI,1.10.1200.20
2GZI,3.90.540.10
1ZCV,3.90.550.10
5LJF,3.20.20.80
3ATK,2.40.10.10
2W3Z,3.20.20.370
2B7K,3.40.30.10
3ROW,3.40.47.10
5PD9,1.20.920.10
3PP4,2.60.40.10
3C9N,3.30.500.10
3C9N,2.60.40.10
3WX5,2.60.120.180
5LH0,2.60.110.10
5V89,1.10.238.10
5V89,1.10.238.200
5V89,1.10.10.10
4F87,3.30.720.190
4JJ6,3.40.50.1110
4ZDS,1.10.3180.10
1J8B,3.30.1310.10
3T4Z,1.10.287.70
2D4X,1.20.1330.10
2ALP,2.40.10.10
1OK0,2.60.40.20
1M1F,2.30.30.110
5I2O,1.10.238.10
1QXM,2.80.10.50
3VU0,3.40.50.12610
1XKF,3.10.580.10
4DLM,3.20.20.140
3FVB,1.20.1260.10
5PRZ,1.20.920.10
3P1C,1.20.920.10
3GI7,1.20.1270.180
5GK6,3.20.20.70
5TEA,3.90.80.10
3NQ8,3.20.20.70
3BGE,1.20.272.10
3BGE,1.10.3710.10
1EEX,3.20.20.350
1EEX,3.40.50.10150
1EEX,1.10.1510.20
5NS7,3.20.20.80
3PIM,3.30.1060.10
6AE8,1.10.20.10
3A3D,3.40.710.10
3A3D,3.50.80.20
1SUZ,3.40.600.10
4JCO,3.40.50.720
4JCO,3.90.110.10
1S6B,1.20.90.10
4ZP7,3.30.70.270
4ZP7,1.20.960.20
1LFK,1.10.630.10
2ST1,3.40.50.200
3FF2,3.10.450.50
4XSQ,3.80.10.10
1ABA,3.40.30.10
3K4I,3.50.30.40
3K4I,1.20.5.3070
1DBS,3.40.50.300
4XLC,6.10.20.90
4XLC,2.160.20.10
4XLC,2.40.30.250
3VNI,3.20.20.150
1BX8,2.10.22.10
2RC2,1.10.520.10
2RC2,1.10.420.10
1L39,1.10.530.40
1ORC,3.30.240.10
1PE8,3.10.170.10
1PE8,1.10.390.10
1KXN,1.10.520.10
1KXN,1.10.420.10
4BFC,3.40.50.2000
5Q4X,3.60.15.10
5Q4X,3.40.50.12650
3O36,3.30.40.10
3O36,1.20.920.10
4CG2,3.40.50.1820
4ETO,1.10.238.10
1Q7F,2.120.10.30
2ZGQ,2.60.120.200
2EKB,3.40.50.1240
1K04,1.20.5.540
1K04,1.20.120.330
1OB3,3.30.200.20
1OB3,1.10.510.10
1R85,3.20.20.80
5P1S,2.40.70.10
1XWQ,1.50.10.10
1XBI,3.30.1330.30
4DXX,3.20.20.105
4DCP,3.40.50.1460
4DCP,3.30.70.1470
4REX,2.20.70.10
2G7S,1.10.357.10
5XKA,3.30.200.20
5MIK,1.20.1260.10
3N01,3.30.70.2470
4YMY,2.40.128.20
2DOK,3.40.50.1010
5TQL,3.20.20.70
2E80,1.10.1130.10
2E80,1.20.140.10
3WHQ,1.10.246.130
3WHQ,3.60.20.40
2Q8X,3.20.20.80
1IRD,1.10.490.10
1WTL,2.60.40.10
241L,1.10.530.40
3AWY,1.10.1280.10
3AWY,3.30.1880.10
5H4G,3.40.50.1010
1PZE,3.40.50.720
1PZE,3.90.110.10
3K2Z,1.10.10.10
3K2Z,2.10.109.10
2UXQ,3.40.718.10
4JHL,3.40.50.1110
5OFX,2.60.120.430
3HJR,3.40.50.200
3HJR,2.60.120.260
4OX8,3.30.70.1710
3I37,3.40.50.200
6OZ7,3.40.50.720
1B71,1.20.1260.10
1B71,2.20.28.10
3ORS,3.40.50.1970
1R1N,3.40.190.10
3HXL,3.30.1490.360
3HXL,2.60.40.4290
3HXL,3.40.50.11790
3HXL,3.30.1370.220
3HXL,3.30.360.90
3TM7,2.40.40.20
1N7Y,2.40.128.30
2YB6,3.10.110.10
1VQG,2.40.50.140
1KOQ,3.10.200.10
5G1B,3.40.800.20
1L86,1.10.530.40
110M,1.10.490.10
1RWR,2.160.20.10
4IZO,3.40.50.20
4IZO,3.30.1490.20
4IZO,3.30.470.20
4PMH,2.160.20.10
3LB1,1.10.490.10
2F28,2.120.10.10
3NON,3.40.50.880
5LD0,3.40.30.10
5LD0,1.20.1050.10
5YSC,3.40.50.1980
4WUI,3.20.20.70
3Q0H,2.60.40.10
2PYC,1.20.90.10
2QL8,3.30.300.20
2EBE,3.30.70.2290
3B9W,1.10.3430.10
4XV8,1.10.520.10
4XV8,1.10.420.10
5FMU,1.10.418.50
3UPA,2.60.40.10
3VC6,3.30.390.10
3VC6,3.20.20.120
1K51,3.10.20.10
2VRY,1.10.490.10
4R2K,3.40.50.12370
3B2I,2.40.128.20
5DN2,2.60.120.260
3FDH,1.25.40.390
1I8K,2.60.40.10
5KV3,2.40.100.10
5E2F,3.40.710.10
1W3E,3.30.1330.30
2GTZ,3.30.500.10
2GTZ,2.60.40.10
1PXV,3.90.70.10
1PXV,2.40.310.10
1EAX,2.40.10.10
5A8Q,3.20.20.80
4WS3,3.40.470.10
1WKO,3.90.280.10
2EU7,2.40.128.20
5F35,3.40.50.10800
1PQH,2.40.40.20
3EVK,1.10.287.990
3EVK,3.55.40.20
3EAC,3.30.505.10
5Z5A,3.90.190.10
4XAW,2.60.40.10
1H5F,1.10.520.10
1H5F,1.10.420.10
4CZP,1.10.520.10
4CZP,1.10.420.10
3LID,1.20.5.170
3LID,3.30.450.20
3V9M,1.20.90.10
4QGP,1.10.287.1080
4JMI,1.10.220.20
4JMI,1.10.1000.11
3SQE,2.40.10.10
4QUJ,3.40.50.1460
1Y0R,3.40.630.10
1Y0R,2.40.30.40
3OBH,2.30.31.70
2XFD,2.60.60.40
5E00,3.30.500.10
5E00,2.60.40.10
1BT8,1.10.287.990
1BT8,3.55.40.20
1ONC,3.10.130.10
5KOL,3.90.950.20
4GD5,3.40.190.10
1RNU,3.10.130.10
4PYS,3.30.379.10
4PYS,3.20.20.80
1YAN,1.10.530.10
3NFQ,1.20.5.170
3NFQ,1.20.930.10
3GLJ,3.30.70.340
3GLJ,3.40.630.10
2PPF,2.60.40.420
4PRE,3.30.500.10
4PRE,2.60.40.10
3NTK,2.40.50.790
3NTK,2.30.30.140
6HWZ,3.10.200.10
4H6C,2.40.480.10
4WZF,2.60.120.200
1UZM,3.40.50.720
2ZXY,1.10.760.10
1JXW,3.30.1350.10
3UGD,3.30.60.20
2QQ5,3.40.50.720
5MLY,3.40.50.1820
1R45,3.90.176.10
2DRY,2.80.10.50
3G98,3.10.310.40
3JXB,1.10.260.40
1XSQ,2.60.120.480
3MXT,3.40.50.620
3MXT,3.30.1300.10
3MCL,2.60.40.10
3BAV,2.80.10.50
3P9N,3.40.50.150
2DKK,1.10.630.10
2PN0,1.10.286.20
2PN0,3.10.50.30
1NP6,3.40.50.300
1NP6,2.20.25.120
3NR5,3.40.1000.50
4JKZ,1.10.357.10
5PQC,1.20.920.10
1UX7,2.60.120.260
1AQZ,3.10.450.30
5F82,3.40.710.10
1X91,1.20.140.40
2F0N,2.40.50.90
4HL7,3.20.140.10
1D2T,1.20.144.10
2AP1,3.30.420.40
1HDS,1.10.490.10
2CHF,3.40.50.2300
2FHX,3.60.15.10
5XZ3,3.40.80.10
3ZPI,1.10.630.10
1B31,3.20.20.80
3ONS,3.10.20.90
1FE0,3.30.70.100
1HRM,1.10.490.10
1REX,1.10.530.10
4IHU,3.40.30.10
2BLO,2.40.10.10
1VMG,1.10.287.1080
4S1P,3.40.50.1110
4WXW,3.30.70.270
6H6S,3.10.200.10
3LS9,2.30.40.10
3LS9,3.20.20.140
2Z0D,3.10.20.90
5Q3A,3.60.15.10
5Q3A,3.40.50.12650
6ATV,2.30.30.40
1AH6,3.30.565.10
1X2J,2.120.10.80
4D3Q,3.90.190.10
3ZN3,1.25.40.10
4HEP,6.10.140.2190
4HEP,2.60.40.1830
4HEP,2.60.40.10
3FGV,3.30.70.100
1XJT,1.10.530.40
4HSJ,2.60.120.10
3TWX,1.25.40.20
7PCY,2.60.40.420
2DBN,2.60.120.330
4OFC,3.20.20.140
2RDV,2.20.28.10
4IT9,3.40.605.10
4IT9,3.40.309.10
3TPJ,2.40.70.10
4N2B,2.60.40.1860
4N2B,2.60.40.1700
4N2B,3.75.10.10
3EDQ,3.40.50.1460
3EDQ,3.30.70.1470
3CZ6,1.20.120.1480
3CZ6,1.10.10.2170
2NVG,2.102.10.10
4AI3,2.60.120.1560
4AI3,6.20.60.20
1AVW,2.40.10.10
1AVW,2.80.10.50
3LZL,2.60.40.2480
3LED,3.40.47.10
3V5M,3.40.710.10
1O9G,3.40.50.150
1O9G,1.10.287.540
1R9Y,2.30.40.10
1R9Y,3.20.20.140
3SME,3.90.190.10
2QOK,3.30.200.20
2QOK,1.10.510.10
1OQQ,3.10.20.30
2R80,1.10.490.10
5K3B,3.40.50.1820
3DAL,2.170.270.10
3N1U,3.40.50.1000
5OZI,2.40.70.10
2BCR,1.10.150.110
2BCR,1.10.150.20
2BCR,3.30.460.10
2BCR,3.30.210.10
3G7N,3.40.50.1820
2IKS,3.40.50.2300
4TOH,1.20.1260.10
5BY0,1.20.930.60
2BQL,1.10.530.10
5PF0,1.20.920.10
3GOX,2.30.30.140
3GOX,3.30.60.130
3GOX,3.40.1800.10
4J67,3.10.130.10
2PST,3.90.820.10
4Z0T,3.40.50.720
2IDE,3.30.70.640
6O5W,3.30.40.100
1RHA,3.10.130.10
3EP5,3.60.90.10
3EP5,3.30.360.50
1GFK,1.10.530.10
4H9Q,1.10.20.10
4H9Q,1.20.58.2170
1LV7,3.40.50.300
1LV7,1.10.8.60
1NNL,3.40.50.1000
1NNL,1.10.150.210
4EQI,3.40.710.10
5JOU,2.60.40.1760
5JOU,2.60.120.380
5JOU,3.20.20.80
5JOU,2.60.40.1180
2JE4,2.40.70.10
2WTG,1.10.490.10
1SI0,3.40.190.10
4H2C,3.20.20.80
4H2C,3.90.400.10
4H2C,2.60.40.1180
2ZTY,2.40.10.10
4ABL,3.40.220.10
1XAW,6.10.140.340
2R8W,3.20.20.70
4HJM,3.40.30.10
2I13,3.30.160.60
5Y34,1.10.645.10
5Y34,3.40.50.700
5Y34,4.10.480.10
2OPO,1.10.238.10
3JTB,2.60.40.420
2R1I,3.40.630.30
5XCA,2.40.40.10
1TZV,1.10.940.10
3RO8,3.20.20.80
1TEN,2.60.40.10
1ICX,3.30.530.20
1KS2,3.40.50.1360
1KS2,3.30.70.260
4DND,1.20.58.90
2RIS,3.90.870.10
6DPC,3.30.420.10
1TSH,2.60.40.180
5PTQ,1.20.920.10
1WSZ,3.90.550.10
1A5P,3.10.130.10
4GGH,3.30.390.10
4GGH,3.20.20.120
4Q7Q,3.40.50.1110
1UT7,2.170.150.80
3SDH,1.10.490.10
4XBT,3.10.450.50
4OP8,3.40.710.10
2QFN,1.10.490.10
1ZJJ,3.40.50.1000
5DOV,3.90.180.10
5DOV,3.40.50.720
2B0E,3.40.600.10
5HWE,3.30.1330.170
5HWE,3.30.1330.180
5HWE,3.30.1330.160
5VDE,3.30.70.100
5BP3,3.10.129.110
1L50,1.10.530.40
3RVK,3.40.50.2300
6IYH,1.10.490.10
4WTW,2.60.40.10
3F2Z,2.60.120.260
1U5F,2.30.29.30
5Q6O,3.60.15.10
5Q6O,3.40.50.12650
1YGE,2.60.60.20
1YGE,4.10.375.10
1YGE,4.10.372.10
1YGE,3.10.450.60
1YGE,1.20.245.10
4EHL,3.40.50.1460
5NNG,1.20.920.10
4LPM,1.20.1260.10
4EVF,1.10.220.10
5XVZ,2.40.180.10
5XVZ,1.20.1370.20
5XVZ,3.40.50.880
3CCD,3.30.1340.10
6D6J,3.30.428.10
4HAP,2.70.100.10
3QZT,1.20.920.10
1MIX,1.20.80.10
1MIX,2.30.29.30
5P3J,2.40.70.10
4ZYA,3.30.1910.20
5ICS,3.40.50.720
3RT5,1.10.530.10
1TJK,1.20.90.10
2A28,2.30.30.40
5Q49,3.60.15.10
5Q49,3.40.50.12650
4A47,3.30.70.100
5IQM,2.60.40.1090
6EH5,2.60.40.10
3EUY,3.10.130.10
1E4B,3.40.225.10
5PYN,3.30.40.10
5PYN,1.20.920.10
5PDF,1.20.920.10
3S8I,2.40.70.10
3LHR,1.10.4020.10
1ELL,3.40.630.10
3QC6,2.60.40.3260
3QC6,2.60.40.4140
3QC6,3.10.20.890
1LTM,1.10.8.350
1LTM,1.10.530.10
4F8D,1.10.260.40
3DDZ,3.40.50.200
3QQ0,3.20.20.70
5DFY,3.30.450.40
1VGX,3.30.1360.80
5P14,2.40.70.10
1XW2,1.50.10.10
6DZ8,3.40.710.10
6DZ8,2.30.140.20
5W95,3.40.50.1820
2W1Q,2.60.120.260
3R5D,3.30.70.2010
3R5D,3.30.60.70
3R5D,2.160.10.10
3KZU,3.40.47.10
3U5V,4.10.280.10
4RS3,3.40.50.2300
1N9P,2.60.40.1400
4TKH,2.40.128.20
3PU9,3.60.40.10
5A35,2.40.50.100
4WKZ,2.60.40.3810
4WKZ,1.10.1330.10
4WKZ,2.60.40.680
1S44,2.40.128.20
5GRQ,1.10.8.810
3WH2,3.10.100.10
1NQZ,3.90.79.10
2IUM,2.60.90.30
2WBM,3.30.1250.10
2WBM,1.10.10.900
2WBM,3.30.70.240
3F7W,3.30.200.20
3F7W,1.10.510.10
3F7W,1.20.1270.240
5GKC,3.40.570.10
1LR7,3.30.60.30
5UMK,3.30.429.10
6CW3,2.60.40.10
2UX2,2.10.60.10
1SZ8,1.20.90.10
1SE0,1.10.1170.10
2R4W,1.10.490.10
5XFO,3.30.40.10
3M8J,1.10.10.2690
4MV9,3.40.50.20
4MV9,3.30.470.20
4MV9,6.20.290.20
4ZPD,3.30.70.270
4ZPD,1.20.960.20
2FZ3,3.30.500.10
2FZ3,2.60.40.10
5I0F,3.20.20.80
5I0F,2.60.40.1180
5BUW,3.10.129.10
3RK8,3.20.20.70
5PBW,1.20.920.10
5P8G,2.40.70.10
4KRE,2.170.260.10
4KRE,3.40.50.2300
4KRE,3.30.420.10
5PPQ,1.20.920.10
5Q96,3.60.15.10
5Q96,3.40.50.12650
1BXE,3.90.470.10
4EK3,3.30.200.20
4EK3,1.10.510.10
2GAI,3.40.50.140
2GAI,1.10.460.10
2GAI,2.70.20.10
2GAI,1.10.290.10
4RZF,1.10.565.10
6CBR,1.10.860.10
5WXR,2.40.10.10
6C8B,3.20.20.70
1ECO,1.10.490.10
4LS4,3.30.2310.20
1LKP,1.20.1260.10
1LKP,2.20.28.10
1AIZ,2.60.40.420
1M45,1.10.238.10
3D1M,3.30.1380.10
3D1M,2.60.40.10
2NWD,1.10.530.10
2B3S,3.40.30.10
1LYJ,1.10.530.40
5SGA,2.40.10.10
4FGQ,3.10.620.30
3P42,3.10.20.700
3P42,6.10.250.2280
3P42,3.10.560.10
5P61,2.40.70.10
2FSL,3.30.200.20
2FSL,1.10.510.10
4FUK,3.90.230.10
4TWS,1.10.530.10
2BYW,3.40.47.10
1G6L,2.40.70.10
1U8T,3.40.50.2300
2PFW,2.60.120.10
6BMG,1.10.490.10
1L10,1.10.530.40
2TNF,2.60.120.40
2WNX,2.60.40.710
6IUH,1.20.120.330
2A0N,3.20.20.70
1KVE,4.10.420.10
1KVE,3.30.44.10
5Q2O,3.60.15.10
5Q2O,3.40.50.12650
5UYV,3.40.50.1980
2H8O,1.10.600.10
3QHZ,2.60.40.10
4LLM,2.60.40.10
4LZG,1.10.150.110
4LZG,1.10.150.20
4LZG,3.30.460.10
4LZG,3.30.210.10
2OXZ,3.40.390.10
1T5O,1.20.120.420
1T5O,3.40.50.10470
5P6X,2.40.70.10
4ZGG,3.40.50.880
3OW1,3.30.390.10
3OW1,3.20.20.120
1FKQ,1.10.530.10
1TMY,3.40.50.2300
1KF5,3.10.130.10
3BXU,3.90.10.10
5PGT,1.20.920.10
5GU8,2.40.50.100
3IKN,3.10.100.10
1YV7,3.10.130.10
5WOU,2.30.42.10
3EQY,1.10.245.10
1E0B,2.40.50.40
2GFF,3.30.70.100
1CP7,3.40.630.10
4ZZ9,3.20.20.70
1ZRU,2.60.520.10
1ZRU,2.60.40.1830
3AUP,2.40.70.10
2F2E,1.10.10.10
2I2W,3.40.50.10490
1SXN,2.60.40.200
5OYW,2.40.70.10
5FR3,3.90.182.10
5FR3,2.60.120.240
5FR3,3.10.20.110
5FR3,2.60.40.810
3R8R,3.20.20.70
1ALC,1.10.530.10
3BA7,2.80.10.50
3VXK,3.40.50.1820
2FXI,3.40.50.2300
3VCC,3.30.390.10
3VCC,3.20.20.120
1DZO,3.30.700.10
5NHX,3.30.1330.60
1C1F,2.60.120.200
1F1X,3.10.180.10
3GED,3.40.50.720
4CQ4,6.10.340.10
2EGJ,3.10.129.10
4EII,3.65.10.10
1M9Y,2.40.100.10
1M9Y,1.10.375.10
4JY5,2.60.40.10
4LQJ,1.20.1260.10
4XF5,3.40.190.170
5F3B,2.60.40.10
5F3B,2.10.90.10
3ON4,1.10.357.10
4G5Z,2.60.40.10
2V8F,3.30.450.30
1MJU,2.60.40.10
3BOX,3.30.390.10
3BOX,3.20.20.120
4U0T,3.40.710.10
5P4G,2.40.70.10
1XZE,3.40.50.1820
3WDY,2.60.120.200
5WFX,1.20.190.20
5YV2,3.30.70.270
5YV2,3.40.1170.60
5YV2,1.10.150.20
5YV2,3.30.1490.100
4S11,2.60.40.10
1INL,2.30.140.10
1INL,3.40.50.150
3Q37,3.20.20.70
2A35,3.40.50.720
1J71,2.40.70.10
2GRQ,3.10.110.10
2GRQ,1.25.40.200
1PVM,3.10.580.10
3A4I,3.40.50.620
3A4I,3.30.300.10
1ZIX,3.40.50.1820
1M05,3.30.500.10
1M05,2.60.40.10
1AXN,1.10.220.10
1K3O,3.40.30.10
1K3O,1.20.1050.10
2F7B,3.40.190.10
6B8K,2.60.120.200
2JIA,3.90.1210.10
3DEW,1.10.10.60
3DEW,1.10.357.10
3FU1,3.30.700.10
3P02,2.60.40.1740
3P02,2.40.128.440
1G9Z,3.10.28.10
4XMH,2.40.128.20
3HMF,1.20.920.10
2QQB,1.10.10.10
2QQB,1.10.60.10
2QQB,2.30.30.90
4RF6,1.10.135.10
4RF6,3.30.590.10
2G81,2.40.10.10
2G81,2.10.69.10
3OUG,2.40.40.20
3C1V,1.10.238.10
1R4B,3.90.176.10
1VFA,2.60.40.10
1PT7,3.40.50.10540
1PT7,3.30.1540.10
3A23,3.20.20.70
3A23,2.60.40.1180
3A23,2.60.120.260
